pid,arrival_time,burst_time,priority,process_size,memory_usage,process_type,cpu_affinity
3341,0,23,10,256,437,3,0
3342,0,24,20,557,240,0,0
3343,0,12,10,409,326,0,0
3344,0,25,20,778,129,2,0
3345,0,46,10,148,132,0,0
3346,0,37,0,343,423,1,0
3347,0,18,0,788,132,0,0
3348,0,15,36,827,342,1,0
3349,0,15,20,184,102,3,0
3350,0,20,20,444,284,3,0
3351,0,32,10,899,339,3,0
3352,0,44,20,959,475,2,0
3353,0,15,20,336,309,0,0
3354,0,36,10,926,429,2,0
3355,0,38,10,946,201,3,0
3356,0,39,0,779,175,2,0
3357,0,27,10,480,203,2,0
3358,0,19,36,234,392,2,0
3359,0,18,36,147,106,2,0
3360,0,24,36,151,66,0,0
3361,0,34,10,666,169,2,0
3362,0,8,10,163,450,3,0
3363,0,11,10,788,268,0,0
3364,0,5,36,305,511,2,0
3365,0,39,20,589,354,1,0
3366,0,17,0,821,413,2,0
3367,0,14,20,173,64,2,0
3368,0,14,10,563,319,0,0
3369,0,48,10,460,375,1,0
3370,0,18,0,331,438,3,0
3371,0,25,10,186,78,2,0
3372,0,35,10,985,448,0,0
3373,0,45,10,891,97,1,0
3374,0,31,10,922,192,0,0
3375,0,33,20,525,222,2,0
3376,0,36,10,555,302,2,0
3377,0,10,0,135,437,0,0
3378,0,16,20,215,379,2,0
3379,0,18,0,972,223,1,0
3380,0,26,0,730,132,1,0
3381,0,48,10,875,96,0,0
3382,0,48,10,515,190,0,0
3383,0,14,20,371,363,0,0
3384,0,37,20,379,301,1,0
3385,0,18,10,584,442,1,0
3386,0,20,36,550,424,3,0
3387,0,24,10,359,215,2,0
3388,0,10,10,660,496,0,0
3389,0,28,10,792,159,1,0
3390,0,6,20,973,510,0,0
3391,0,32,20,678,486,0,0
3392,0,18,20,827,401,0,0
3393,0,23,20,207,88,3,0
3394,0,38,36,135,394,1,0
3395,0,35,0,883,357,1,0
3396,0,14,36,238,100,0,0
3397,0,20,0,680,76,0,0
3398,0,40,10,604,113,3,0
3399,0,35,0,275,453,2,0
3400,0,18,36,219,480,0,0
3401,0,39,0,405,301,3,0
3402,0,9,20,719,495,1,0
3403,0,14,10,536,273,2,0
3404,0,7,10,890,422,2,0
3405,0,37,36,919,164,0,0
3406,0,18,20,226,125,2,0
3407,0,45,10,190,404,0,0
3408,0,19,20,288,503,0,0
3409,0,23,20,650,500,3,0
3410,0,33,36,653,489,2,0
3411,0,15,20,713,195,2,0
3412,0,27,36,759,150,2,0
3413,0,18,36,651,471,1,0
3414,0,10,36,113,446,0,0
3415,0,20,10,958,283,0,0
3416,0,10,10,587,194,1,0
3417,0,27,10,487,337,0,0
3418,0,42,10,769,210,1,0
3419,0,17,11,519,240,0,0
3420,0,11,11,945,442,1,0
3421,0,21,20,684,267,2,0
3422,0,21,20,526,371,3,0
3423,0,26,0,760,200,0,0
3424,0,7,20,677,373,2,0
3425,0,31,36,688,194,2,0
3426,0,10,20,704,363,3,0
3427,0,32,36,707,213,2,0
3428,0,13,36,696,160,0,0
3429,0,15,10,899,251,0,0
3430,0,45,0,302,479,2,0
3431,0,41,0,943,249,3,0
3432,0,17,10,799,456,0,0
3433,0,20,10,577,350,0,0
3434,0,19,10,947,185,0,0
3435,0,8,36,425,364,0,0
3436,0,11,20,448,113,2,0
3437,0,46,11,768,116,1,0
3438,0,27,10,246,416,0,0
3439,0,8,0,927,152,3,0
3440,0,44,20,401,297,0,0
3441,0,41,10,864,489,2,0
3442,0,47,0,196,173,3,0
3443,0,11,10,425,174,0,0
3444,0,40,36,956,114,3,0
3445,0,47,11,735,284,1,0
3446,0,38,36,229,281,2,0
3447,0,36,0,677,250,0,0
3448,0,31,10,485,255,0,0
3449,0,31,10,514,456,0,0
3450,0,15,20,570,334,1,0
3451,0,43,36,817,213,3,0
3452,0,29,10,854,140,3,0
3453,0,47,10,176,64,0,0
3454,0,40,10,499,279,2,0
3455,0,36,10,910,419,2,0
3456,0,30,36,607,258,0,0
3457,0,13,20,379,463,1,0
3458,0,7,10,247,109,1,0
3459,0,9,20,206,398,3,0
3460,0,12,10,503,508,1,0
3461,0,13,10,220,368,1,0
3462,0,45,0,932,312,2,0
3463,0,13,20,215,93,3,0
3464,0,28,10,199,388,3,0
3465,0,28,10,389,304,3,0
3466,0,37,20,827,338,0,0
3467,0,45,10,903,491,0,0
3468,0,28,20,611,387,2,0
3469,0,7,0,451,356,2,0
3470,0,17,36,532,222,1,0
3471,0,18,20,168,302,2,0
3472,0,24,36,151,336,3,0
3473,0,41,0,589,143,0,0
3474,0,17,0,676,92,1,0
3475,0,49,10,627,79,2,0
3476,0,41,10,460,258,1,0
3477,0,22,20,187,296,1,0
3478,0,43,20,287,414,3,0
3479,0,18,10,674,427,0,0
3480,0,28,20,199,425,3,0
3481,0,20,0,280,218,0,0
3482,0,37,0,679,137,0,0
3483,0,11,20,171,426,1,0
3484,0,49,0,902,301,0,0
3485,0,48,0,402,207,3,0
3486,0,28,36,656,398,0,0
3487,0,31,0,627,196,2,0
3488,0,32,10,410,488,0,0
3489,0,18,10,606,476,1,0
3490,0,41,0,303,228,3,0
3491,0,5,10,656,232,2,0
3492,0,26,0,828,355,2,0
3493,0,34,11,347,276,2,0
3494,0,31,10,922,405,0,0
3495,0,9,20,312,250,0,0
3496,0,24,0,329,397,0,0
3497,0,9,10,818,491,0,0
3498,0,48,20,622,370,2,0
3499,0,23,20,493,70,3,0
3500,0,43,20,215,372,2,0
3501,0,26,0,252,433,0,0
3502,0,8,0,907,286,0,0
3503,0,38,20,882,425,0,0
3504,0,48,36,458,238,0,0
3505,0,16,0,875,307,1,0
3506,0,46,0,678,321,2,0
3507,0,11,0,482,366,1,0
3508,0,38,20,953,198,2,0
3509,0,9,0,220,211,2,0
3510,0,12,10,405,314,0,0
3511,0,31,20,161,453,0,0
3512,0,22,20,132,241,0,0
3513,0,8,10,684,240,2,0
3514,0,7,10,144,89,2,0
3515,0,23,10,804,332,1,0
3516,0,33,11,523,156,3,0
3517,0,13,20,901,379,1,0
3518,0,18,36,426,493,3,0
3519,0,29,11,747,403,2,0
3520,0,41,2,906,452,1,0
3521,0,25,10,346,76,0,0
3522,0,8,10,795,337,0,0
3523,0,35,10,702,471,0,0
3524,0,28,0,784,278,1,0
3525,0,39,36,765,367,3,0
3526,0,45,10,624,150,3,0
3527,0,20,10,916,323,2,0
3528,0,38,45,373,337,2,0
3529,0,43,36,382,274,3,0
3530,0,5,10,327,493,3,0
3531,0,19,0,119,321,0,0
3532,0,30,20,572,491,0,0
3533,0,47,0,729,494,2,0
3534,0,13,36,894,243,2,0
3535,0,34,0,896,435,0,0
3536,0,8,0,355,243,0,0
3537,0,9,10,790,422,0,0
3538,0,44,10,307,147,2,0
3539,0,45,20,412,191,3,0
3540,0,22,20,874,364,2,0
3541,0,6,10,674,359,0,0
3542,0,5,36,249,330,0,0
3543,0,38,0,223,228,0,0
3544,0,29,11,536,388,0,0
3545,0,15,0,601,411,2,0
3546,0,32,10,353,358,3,0
3547,0,42,11,987,172,3,0
3548,0,42,36,561,254,1,0
3549,0,49,0,839,126,2,0
3550,0,20,20,577,483,2,0
3551,0,35,0,571,407,2,0
3552,0,24,0,408,246,3,0
3553,0,5,20,264,453,0,0
3554,0,47,10,591,336,2,0
3555,0,39,11,599,227,3,0
3556,0,10,2,346,293,3,0
3557,0,41,36,412,239,3,0
3558,0,40,10,530,194,3,0
3559,0,30,10,593,214,3,0
3560,0,27,0,856,84,2,0
3561,0,46,10,806,255,1,0
3562,0,17,0,634,309,3,0
3563,0,12,20,809,215,1,0
3564,0,42,0,967,71,1,0
3565,0,15,10,548,414,0,0
3566,0,39,10,551,365,2,0
3567,0,44,0,330,242,3,0
3568,0,20,20,623,263,0,0
3569,0,15,10,714,347,2,0
3570,0,29,36,799,387,0,0
3571,0,10,36,805,204,0,0
3572,0,36,10,715,148,2,0
3573,0,12,0,139,202,2,0
3574,0,22,20,205,127,0,0
3575,0,12,36,539,107,1,0
3576,0,16,0,354,394,3,0
3577,0,21,10,660,400,1,0
3578,0,25,10,956,491,1,0
3579,0,42,20,988,128,2,0
3580,0,39,10,802,232,1,0
3581,0,15,0,273,177,3,0
3582,0,45,36,313,302,3,0
3583,0,36,0,678,437,1,0
3584,0,46,10,854,414,2,0
3585,0,6,0,944,484,2,0
3586,0,34,36,141,130,0,0
3587,0,38,10,321,172,0,0
3588,0,9,20,723,247,3,0
3589,0,27,10,787,487,2,0
3590,0,45,19,651,416,3,0
3591,0,25,36,238,201,1,0
3592,0,37,36,999,319,2,0
3593,0,15,10,924,176,2,0
3594,0,40,36,509,76,3,0
3595,0,10,20,975,202,0,0
3596,0,8,10,216,78,2,0
3597,0,7,10,736,473,1,0
3598,0,34,0,923,510,3,0
3599,0,48,10,335,312,1,0
3600,0,24,36,195,270,1,0
3601,0,14,10,182,327,3,0
3602,0,11,0,425,217,2,0
3603,0,17,20,811,330,0,0
3604,0,46,2,524,134,3,0
3605,0,17,0,228,284,1,0
3606,0,33,0,390,370,3,0
3607,0,29,10,891,394,2,0
3608,0,44,36,591,298,0,0
3609,0,28,10,694,395,2,0
3610,0,48,0,459,136,2,0
3611,0,21,10,216,264,2,0
3612,0,13,36,767,174,3,0
3613,0,37,36,557,412,2,0
3614,0,27,0,789,397,0,0
3615,0,25,10,208,434,3,0
3616,0,49,10,254,276,3,0
3617,0,29,0,627,507,2,0
3618,0,39,20,566,213,2,0
3619,0,19,10,112,112,0,0
3620,0,44,20,502,326,0,0
3621,0,24,10,696,144,3,0
3622,0,29,36,840,157,1,0
3623,0,48,10,307,410,3,0
3624,0,47,10,512,285,0,0
3625,0,14,20,188,306,1,0
3626,0,49,10,624,501,2,0
3627,0,27,0,201,475,1,0
3628,0,18,0,815,419,2,0
3629,0,37,0,313,430,1,0
3630,0,14,36,845,244,3,0
3631,0,33,0,639,275,2,0
3632,0,32,20,709,281,0,0
3633,0,38,11,286,467,0,0
3634,0,38,10,266,481,3,0
3635,0,21,11,996,367,0,0
3636,0,36,11,334,474,0,0
3637,0,11,0,425,158,1,0
3638,0,35,36,724,115,2,0
3639,0,37,0,479,211,0,0
3640,0,44,0,562,197,1,0
3641,0,36,20,590,127,3,0
3642,0,5,2,272,226,2,0
3643,0,12,0,397,323,3,0
3644,0,12,10,355,306,3,0
3645,0,49,10,306,67,2,0
3646,0,46,20,778,272,3,0
3647,0,44,36,841,111,1,0
3648,0,40,10,683,173,1,0
3649,0,7,20,641,260,2,0
3650,0,25,20,500,372,2,0
3651,0,28,10,271,114,3,0
3652,0,34,10,601,403,0,0
3653,0,24,0,100,426,1,0
3654,0,21,11,297,133,3,0
3655,0,32,10,658,133,0,0
3656,0,15,11,122,168,2,0
3657,0,32,0,684,123,0,0
3658,0,40,20,983,76,0,0
3659,0,34,36,999,94,0,0
3660,0,6,0,715,293,2,0
3661,0,40,20,697,361,0,0
3662,0,16,36,951,479,0,0
3663,0,11,10,541,181,0,0
3664,0,34,10,863,153,2,0
3665,0,44,10,398,358,3,0
3666,0,11,11,260,141,0,0
3667,0,37,10,116,223,0,0
3668,0,25,10,704,167,1,0
3669,0,26,36,517,80,1,0
3670,0,38,11,542,319,0,0
3671,0,22,36,296,228,2,0
3672,0,7,36,752,84,2,0
3673,0,39,0,880,127,0,0
3674,0,40,36,642,280,2,0
3675,0,44,36,635,503,0,0
3676,0,31,10,226,366,1,0
3677,0,49,20,759,187,3,0
3678,0,6,10,832,411,1,0
3679,0,43,20,311,344,0,0
3680,0,12,20,898,383,2,0
3681,0,47,10,120,339,2,0
3682,0,35,36,732,448,0,0
3683,0,29,20,505,345,3,0
3684,0,22,20,419,445,3,0
3685,0,31,10,705,438,0,0
3686,0,7,11,779,280,2,0
3687,0,30,10,836,84,3,0
3688,0,31,10,748,484,2,0
3689,0,28,10,651,205,0,0
3690,0,10,0,515,456,2,0
3691,0,5,0,475,507,2,0
3692,0,27,10,770,167,1,0
3693,0,10,0,989,415,2,0
3694,0,28,36,397,408,2,0
3695,0,38,20,475,402,2,0
3696,0,29,10,858,380,2,0
3697,0,41,11,693,145,2,0
3698,0,22,10,597,167,1,0
3699,0,27,20,925,139,2,0
3700,0,13,0,135,380,2,0
3701,0,34,20,350,481,0,0
3702,0,48,0,629,283,1,0
3703,0,10,20,829,153,2,0
3704,0,37,20,433,462,3,0
3705,0,26,10,583,475,1,0
3706,0,6,20,472,269,2,0
3707,0,40,36,364,385,1,0
3708,0,12,10,394,175,0,0
3709,0,30,20,183,473,1,0
3710,0,48,0,175,225,3,0
3711,0,42,0,956,349,2,0
3712,0,32,20,321,341,2,0
3713,0,37,0,441,175,2,0
3714,0,37,36,620,184,1,0
3715,0,37,10,277,117,3,0
3716,0,35,10,896,203,0,0
3717,0,37,0,906,151,0,0
3718,0,26,0,315,238,2,0
3719,0,39,0,547,493,3,0
3720,0,46,0,847,343,1,0
3721,0,25,11,942,450,2,0
3722,0,6,0,698,263,0,0
3723,0,41,0,281,442,0,0
3724,0,15,10,169,454,0,0
3725,0,49,0,255,389,3,0
3726,0,15,0,187,96,0,0
3727,0,41,10,229,391,2,0
3728,0,22,10,258,271,3,0
3729,0,32,20,636,457,1,0
3730,0,21,20,621,449,3,0
3731,0,28,20,800,77,3,0
3732,0,15,10,908,268,1,0
3733,0,13,10,761,137,0,0
3734,0,10,20,598,492,1,0
3735,0,32,10,758,274,0,0
3736,0,22,36,349,357,1,0
3737,0,28,2,693,127,2,0
3738,0,31,11,877,103,3,0
3739,0,25,36,498,486,0,0
3740,0,41,0,919,372,2,0
3741,0,38,20,880,419,3,0
3742,0,38,10,213,326,0,0
3743,0,35,20,776,142,3,0
3744,0,42,20,290,334,0,0
3745,0,12,10,675,397,0,0
3746,0,32,10,117,176,1,0
3747,0,20,0,401,269,3,0
3748,0,19,36,640,207,2,0
3749,0,18,10,598,502,1,0
3750,0,18,10,584,453,1,0
3751,0,8,36,877,415,0,0
3752,0,14,10,958,261,3,0
3753,0,29,20,998,70,2,0
3754,0,27,36,340,141,2,0
3755,0,31,11,280,155,0,0
3756,0,23,36,554,246,0,0
3757,0,15,36,313,277,0,0
3758,0,20,11,567,352,0,0
3759,0,21,10,976,65,2,0
3760,0,23,0,992,499,3,0
3761,0,35,10,726,357,1,0
3762,0,24,0,612,312,0,0
3763,0,8,10,626,171,2,0
3764,0,36,20,662,98,2,0
3765,0,40,10,343,296,2,0
3766,0,45,20,567,371,0,0
3767,0,5,20,723,280,1,0
3768,0,7,0,967,110,2,0
3769,0,12,10,390,390,3,0
3770,0,6,20,921,296,2,0
3771,0,45,2,605,226,1,0
3772,0,9,36,544,168,0,0
3773,0,16,0,861,140,0,0
3774,0,36,20,641,280,2,0
3775,0,14,36,186,447,0,0
3776,0,28,10,444,336,0,0
3777,0,34,10,338,180,1,0
3778,0,25,36,338,135,3,0
3779,0,46,20,689,120,1,0
3780,0,49,10,391,132,2,0
3781,0,30,10,571,400,0,0
3782,0,14,36,187,290,3,0
3783,0,25,36,906,225,3,0
3784,0,6,20,919,392,3,0
3785,0,38,10,227,346,0,0
3786,0,43,11,770,99,0,0
3787,0,16,36,377,84,2,0
3788,0,15,0,595,318,0,0
3789,0,37,36,255,323,2,0
3790,0,43,10,477,457,0,0
3791,0,25,11,441,245,2,0
3792,0,6,0,483,118,0,0
3793,0,12,20,782,124,1,0
3794,0,26,11,620,497,0,0
3795,0,46,36,550,270,0,0
3796,0,34,10,844,446,3,0
3797,0,28,10,190,301,1,0
3798,0,41,10,605,126,3,0
3799,0,12,10,707,399,3,0
3800,0,41,20,564,462,2,0
3801,0,26,0,767,241,2,0
3802,0,15,20,141,488,3,0
3803,0,17,10,553,77,2,0
3804,0,12,0,620,214,0,0
3805,0,29,20,621,181,0,0
3806,0,42,36,222,488,0,0
3807,0,29,0,614,479,1,0
3808,0,29,10,505,234,1,0
3809,0,38,0,893,498,0,0
3810,0,15,10,910,238,3,0
3811,0,39,0,611,147,3,0
3812,0,45,0,424,243,2,0
3813,0,24,20,924,204,3,0
3814,0,14,10,678,163,3,0
3815,0,36,20,269,284,1,0
3816,0,19,20,844,500,0,0
3817,0,39,10,384,121,0,0
3818,0,7,36,614,238,3,0
3819,0,39,10,857,398,2,0
3820,0,28,0,843,83,0,0
3821,0,35,0,715,104,3,0
3822,0,24,10,695,346,0,0
3823,0,7,20,519,502,0,0
3824,0,31,0,961,164,1,0
3825,0,18,36,646,115,2,0
3826,0,48,36,937,354,2,0
3827,0,13,36,725,245,2,0
3828,0,37,36,814,231,1,0
3829,0,29,20,100,434,0,0
3830,0,37,10,800,160,1,0
3831,0,31,10,259,263,2,0
3832,0,11,10,482,493,0,0
3833,0,12,10,174,153,0,0
3834,0,10,0,457,284,0,0
3835,0,38,20,721,165,2,0
3836,0,18,0,345,108,2,0
3837,0,22,20,867,347,1,0
3838,0,25,20,226,451,2,0
3839,0,18,11,375,330,1,0
3840,0,46,10,186,258,0,0
3841,0,32,10,397,95,0,0
3842,0,43,10,224,460,3,0
3843,0,32,10,885,291,0,0
3844,0,11,20,451,496,0,0
3845,0,45,0,978,283,1,0
3846,0,20,10,206,293,0,0
3847,0,42,20,691,323,2,0
3848,0,42,0,299,154,0,0
3849,0,19,20,674,463,2,0
3850,0,31,36,774,285,0,0
3851,0,6,11,916,122,3,0
3852,0,36,36,894,138,1,0
3853,0,10,36,705,128,2,0
3854,0,14,10,822,239,2,0
3855,0,29,0,420,198,3,0
3856,0,48,20,312,214,1,0
3857,0,27,0,781,255,0,0
3858,0,44,36,250,106,3,0
3859,0,20,10,810,331,2,0
3860,0,15,0,456,249,0,0
3861,0,20,20,601,197,0,0
3862,0,27,36,847,490,2,0
3863,0,16,36,757,342,3,0
3864,0,31,20,634,340,2,0
3865,0,23,36,536,299,0,0
3866,0,47,0,366,404,1,0
3867,0,49,36,188,509,2,0
3868,0,20,10,751,366,1,0
3869,0,20,11,414,267,2,0
3870,0,15,36,968,114,1,0
3871,0,12,10,744,468,0,0
3872,0,13,20,843,110,0,0
3873,0,9,20,700,350,2,0
3874,0,12,20,701,305,3,0
3875,0,16,0,192,335,1,0
3876,0,21,0,591,437,1,0
3877,0,37,20,872,340,2,0
3878,0,8,20,653,70,0,0
3879,0,28,10,888,465,3,0
3880,0,16,20,369,395,2,0
3881,0,14,10,373,109,1,0
3882,0,47,20,682,494,1,0
3883,0,40,36,419,322,3,0
3884,0,43,10,104,401,0,0
3885,0,33,10,109,281,3,0
3886,0,15,10,586,191,0,0
3887,0,31,36,477,70,0,0
3888,0,45,10,471,289,2,0
3889,0,34,20,432,318,1,0
3890,0,31,20,821,219,0,0
3891,0,12,20,176,114,2,0
3892,0,33,45,300,256,1,0
3893,0,34,36,810,281,2,0
3894,0,7,36,854,70,3,0
3895,0,35,20,148,288,0,0
3896,0,38,20,761,443,3,0
3897,0,22,20,137,140,0,0
3898,0,21,36,108,489,0,0
3899,0,14,10,654,177,3,0
3900,0,13,10,339,310,3,0
3901,0,24,20,673,182,2,0
3902,0,10,36,361,487,1,0
3903,0,17,11,731,508,2,0
3904,0,8,10,255,240,0,0
3905,0,5,10,742,440,2,0
3906,0,33,20,592,341,1,0
3907,0,26,10,211,401,0,0
3908,0,8,10,992,219,3,0
3909,0,32,20,423,417,2,0
3910,0,17,10,665,261,1,0
3911,0,45,20,576,281,0,0
3912,0,7,0,629,426,3,0
3913,0,21,0,895,246,3,0
3914,0,34,0,755,450,2,0
3915,0,11,36,839,128,1,0
3916,0,5,10,604,131,2,0
3917,0,6,10,802,340,0,0
3918,0,22,0,512,191,2,0
3919,0,38,20,440,473,2,0
3920,0,28,11,523,246,0,0
3921,0,5,20,174,388,0,0
3922,0,43,0,929,341,2,0
3923,0,38,20,128,73,0,0
3924,0,44,0,892,132,0,0
3925,0,13,10,342,380,0,0
3926,0,41,36,252,400,0,0
3927,0,13,10,356,173,2,0
3928,0,38,10,871,293,2,0
3929,0,7,20,947,132,0,0
3930,0,7,0,286,352,0,0
3931,0,41,0,755,221,0,0
3932,0,30,10,639,419,2,0
3933,0,10,0,526,353,3,0
3934,0,18,0,588,486,2,0
3935,0,25,0,179,86,0,0
3936,0,9,10,215,145,0,0
3937,0,23,10,992,371,0,0
3938,0,15,20,322,180,0,0
3939,0,14,10,507,232,2,0
3940,0,17,0,290,409,2,0
3941,0,14,10,480,92,3,0
3942,0,17,10,426,324,1,0
3943,0,30,10,908,435,0,0
3944,0,47,2,206,384,1,0
3945,0,35,10,924,67,2,0
3946,0,18,36,992,109,0,0
3947,0,7,10,660,195,2,0
3948,0,16,21,326,488,3,0
3949,0,38,10,675,161,3,0
3950,0,38,10,896,335,2,0
3951,0,22,36,365,406,0,0
3952,0,7,10,881,196,0,0
3953,0,22,36,618,229,2,0
3954,0,44,0,363,190,0,0
3955,0,13,20,669,220,1,0
3956,0,10,0,282,142,3,0
3957,0,44,10,610,253,2,0
3958,0,35,10,770,290,0,0
3959,0,27,36,573,86,0,0
3960,0,21,36,526,297,1,0
3961,0,20,20,252,212,2,0
3962,0,8,0,840,295,1,0
3963,0,7,10,500,121,2,0
3964,0,19,10,399,228,1,0
3965,0,16,36,580,68,0,0
3966,0,10,10,272,328,1,0
3967,0,5,0,372,344,3,0
3968,0,44,0,355,487,1,0
3969,0,10,0,957,335,2,0
3970,0,6,0,115,379,2,0
3971,0,18,36,115,76,0,0
3972,0,12,20,266,75,2,0
3973,0,9,20,413,399,0,0
3974,0,39,36,198,511,1,0
3975,0,16,20,616,122,2,0
3976,0,39,10,873,112,3,0
3977,0,12,0,948,492,3,0
3978,0,44,36,296,340,3,0
3979,0,18,10,528,309,2,0
3980,0,34,36,872,238,2,0
3981,0,8,10,806,435,2,0
3982,0,17,10,573,214,1,0
3983,0,14,20,846,91,0,0
3984,0,21,20,607,490,3,0
3985,0,42,20,473,263,2,0
3986,0,49,11,553,306,3,0
3987,0,43,20,196,71,1,0
3988,0,44,0,244,488,0,0
3989,0,21,0,524,343,0,0
3990,0,35,11,386,191,3,0
3991,0,10,10,308,162,2,0
3992,0,37,20,455,112,2,0
3993,0,10,0,971,146,3,0
3994,0,25,0,191,449,0,0
3995,0,36,20,525,297,3,0
3996,0,35,10,583,400,0,0
3997,0,22,20,570,340,2,0
3998,0,22,20,636,190,1,0
3999,0,21,36,983,291,3,0
4000,0,20,10,139,133,2,0
4001,0,40,10,584,235,3,0
4002,0,14,36,766,270,2,0
4003,0,48,36,596,355,0,0
4004,0,27,0,725,129,3,0
4005,0,21,20,987,251,2,0
4006,0,29,36,450,337,3,0
4007,0,37,20,587,274,0,0
4008,0,22,36,731,276,2,0
4009,0,28,10,278,509,2,0
4010,0,15,36,681,287,0,0
4011,0,19,10,330,183,1,0
4012,0,35,0,753,424,3,0
4013,0,29,36,997,453,3,0
4014,0,38,20,636,324,0,0
4015,0,25,36,278,155,0,0
4016,0,47,10,140,373,3,0
4017,0,8,0,620,461,2,0
4018,0,17,11,898,289,3,0
4019,0,47,10,632,344,2,0
4020,0,21,11,743,183,3,0
4021,0,7,0,728,338,2,0
4022,0,24,0,833,151,1,0
4023,0,49,20,110,274,1,0
4024,0,23,10,618,290,1,0
4025,0,10,0,244,324,1,0
4026,0,9,10,727,108,1,0
4027,0,36,20,129,225,2,0
4028,0,32,10,708,91,2,0
4029,0,12,20,854,496,1,0
4030,0,37,36,174,216,2,0
4031,0,39,20,315,260,3,0
4032,0,10,10,629,344,1,0
4033,0,34,11,707,369,2,0
4034,0,27,36,396,202,3,0
4035,0,36,0,131,333,0,0
4036,0,15,20,154,476,3,0
4037,0,36,0,932,403,1,0
4038,0,9,0,328,177,3,0
4039,0,47,10,257,371,1,0
4040,0,18,20,324,498,0,0
4041,0,40,20,278,504,2,0
4042,0,39,10,786,303,3,0
4043,0,22,20,665,175,0,0
4044,0,14,0,125,497,1,0
4045,0,23,0,802,348,0,0
4046,0,26,10,149,475,1,0
4047,0,17,20,306,403,2,0
4048,0,21,20,935,391,2,0
4049,0,44,36,710,371,2,0
4050,0,46,0,419,396,3,0
4051,0,47,20,644,380,1,0
4052,0,44,10,782,511,2,0
4053,0,40,10,474,311,0,0
4054,0,25,36,980,354,2,0
4055,0,21,10,130,237,2,0
4056,0,12,36,771,185,2,0
4057,0,7,0,268,304,0,0
4058,0,32,11,338,281,2,0
4059,0,20,0,543,96,2,0
4060,0,11,0,492,327,0,0
4061,0,18,10,985,461,2,0
4062,0,20,20,923,145,3,0
4063,0,9,10,546,68,1,0
4064,0,24,36,474,330,3,0
4065,0,5,10,654,169,0,0
4066,0,34,20,783,234,0,0
4067,0,37,11,737,204,3,0
4068,0,28,20,912,125,2,0
4069,0,6,36,170,463,2,0
4070,0,41,0,466,242,3,0
4071,0,19,10,152,68,2,0
4072,0,30,10,214,226,0,0
4073,0,11,10,125,497,1,0
4074,0,20,20,708,289,3,0
4075,0,40,20,457,385,1,0
4076,0,14,20,501,426,0,0
4077,0,9,36,629,265,2,0
4078,0,23,20,530,341,2,0
4079,0,30,10,621,442,0,0
4080,0,33,36,624,326,2,0
4081,0,32,10,142,147,1,0
4082,0,28,10,553,118,1,0
4083,0,21,0,408,486,3,0
4084,0,30,20,120,496,2,0
4085,0,5,36,178,370,1,0
4086,0,22,10,987,118,1,0
4087,0,31,0,253,407,0,0
4088,0,22,20,834,100,0,0
4089,0,10,0,218,415,3,0
4090,0,13,0,830,101,1,0
4091,0,48,10,986,229,0,0
4092,0,41,36,256,377,1,0
4093,0,24,11,426,499,3,0
4094,0,49,10,775,353,2,0
4095,0,17,20,516,67,0,0
4096,0,6,20,829,173,0,0
4097,0,23,10,517,472,2,0
4098,0,22,36,899,190,1,0
4099,0,6,10,246,427,0,0
4100,0,22,20,551,157,1,0
4101,0,49,0,799,157,2,0
4102,0,29,10,191,482,3,0
4103,0,29,0,813,265,2,0
4104,0,40,36,840,267,2,0
4105,0,41,20,309,66,2,0
4106,0,46,10,632,238,0,0
4107,0,40,10,996,282,0,0
4108,0,16,20,894,102,2,0
4109,0,17,36,841,454,0,0
4110,0,25,36,547,121,0,0
4111,0,49,10,634,260,2,0
4112,0,24,20,482,249,1,0
4113,0,18,0,663,99,0,0
4114,0,44,0,645,439,1,0
4115,0,16,10,495,437,0,0
4116,0,10,36,745,148,3,0
4117,0,8,20,754,474,0,0
4118,0,28,10,682,197,3,0
4119,0,39,36,387,80,2,0
4120,0,22,10,908,223,0,0
4121,0,29,10,500,391,0,0
4122,0,42,0,906,221,1,0
4123,0,33,0,361,386,3,0
4124,0,43,0,794,108,2,0
4125,0,38,10,983,68,2,0
4126,0,43,10,384,336,1,0
4127,0,39,0,851,293,2,0
4128,0,39,10,270,394,3,0
4129,0,20,10,867,338,2,0
4130,0,39,10,487,459,1,0
4131,0,23,10,126,453,0,0
4132,0,26,11,303,206,3,0
4133,0,44,0,834,211,3,0
4134,0,27,10,375,213,0,0
4135,0,15,20,286,377,3,0
4136,0,30,10,276,425,0,0
4137,0,19,36,361,447,2,0
4138,0,46,36,834,165,1,0
4139,0,26,10,477,316,0,0
4140,0,23,20,760,325,2,0
4141,0,31,0,845,364,0,0
4142,0,22,0,706,282,3,0
4143,0,49,11,551,368,2,0
4144,0,27,36,684,426,1,0
4145,0,18,10,417,416,0,0
4146,0,24,11,791,196,2,0
4147,0,44,20,291,454,0,0
4148,0,48,0,280,176,2,0
4149,0,30,20,470,73,3,0
4150,0,14,10,162,358,2,0
4151,0,36,0,911,499,0,0
4152,0,24,45,170,177,2,0
4153,0,48,11,547,235,2,0
4154,0,44,10,233,459,0,0
4155,0,6,36,303,456,0,0
4156,0,13,20,321,83,2,0
4157,0,11,45,779,133,1,0
4158,0,42,10,563,424,0,0
4159,0,21,11,374,510,2,0
4160,0,37,20,519,162,3,0
4161,0,28,20,779,210,1,0
